@relation features_/usr/PycharmProjects/DeepWalk_plus/mairesse/PersonalityRecognizer/examples

@attribute filename string
@attribute AOA numeric
@attribute BROWN-FREQ numeric
@attribute CONC numeric
@attribute FAM numeric
@attribute IMAG numeric
@attribute K-F-FREQ numeric
@attribute K-F-NCATS numeric
@attribute K-F-NSAMP numeric
@attribute MEANC numeric
@attribute MEANP numeric
@attribute NLET numeric
@attribute NPHON numeric
@attribute NSYL numeric
@attribute T-L-FREQ numeric
@attribute WC numeric
@attribute WPS numeric
@attribute Qmarks numeric
@attribute Unique numeric
@attribute Dic numeric
@attribute Sixltr numeric
@attribute Abbreviations numeric
@attribute Emoticons numeric
@attribute Pronoun numeric
@attribute I numeric
@attribute We numeric
@attribute Self numeric
@attribute You numeric
@attribute Other numeric
@attribute Negate numeric
@attribute Assent numeric
@attribute Article numeric
@attribute Preps numeric
@attribute Number numeric
@attribute Affect numeric
@attribute Posemo numeric
@attribute Posfeel numeric
@attribute Optim numeric
@attribute Negemo numeric
@attribute Anx numeric
@attribute Anger numeric
@attribute Sad numeric
@attribute Cogmech numeric
@attribute Cause numeric
@attribute Insight numeric
@attribute Discrep numeric
@attribute Inhib numeric
@attribute Tentat numeric
@attribute Certain numeric
@attribute Senses numeric
@attribute See numeric
@attribute Hear numeric
@attribute Feel numeric
@attribute Social numeric
@attribute Comm numeric
@attribute Othref numeric
@attribute Humans numeric
@attribute Time numeric
@attribute Past numeric
@attribute Present numeric
@attribute Future numeric
@attribute Space numeric
@attribute Up numeric
@attribute Down numeric
@attribute Incl numeric
@attribute Excl numeric
@attribute Motion numeric
@attribute Achieve numeric
@attribute Relig numeric
@attribute Sexual numeric
@attribute Swear numeric
@attribute Nonfl numeric
@attribute Fillers numeric
@attribute Period numeric
@attribute Comma numeric
@attribute Colon numeric
@attribute SemiC numeric
@attribute QMark numeric
@attribute Exclam numeric
@attribute Dash numeric
@attribute Quote numeric
@attribute Apostro numeric
@attribute Parenth numeric
@attribute OtherP numeric
@attribute AllPct numeric
@attribute Extraversion numeric
@attribute 'Emotional stability' numeric
@attribute Agreeableness numeric
@attribute Conscientiousness numeric
@attribute 'Openness to experience' numeric

@data
/usr/PycharmProjects/DeepWalk_plus/mairesse/PersonalityRecognizer/examples/170,-0.781807,?,0.371236,-0.104893,0.35998,?,?,?,0.289197,0.083276,-0.231804,-0.293464,-0.375529,?,1.572888,0.323758,-0.995204,-1.248027,-0.022487,0.193949,0,0,-0.022141,0.593275,-0.652017,0.400731,-0.398561,-0.686387,-0.423965,-0.663087,-0.321694,-0.196303,1.122603,0.37207,0.450228,-0.272102,-0.691104,-0.064638,0.397953,-0.374914,-0.081472,-0.126467,-0.070947,-0.003989,-0.371723,1.164597,0.474435,-0.957177,1.154221,-0.440959,-0.529197,3.525267,-1.213003,-0.437748,-1.092463,-0.718422,-0.081583,0.134768,-0.198823,-0.882703,0.031879,0.687543,0.227668,-0.059891,0.311191,-0.539522,0.472495,-0.298954,-0.501839,-0.328204,1.709093,-0.069738,-0.266573,0.768442,-0.154847,-0.480157,-0.848358,-0.152442,0.26977,-0.139696,-0.064658,-0.108486,-0.347063,0.263676,4.573267,3.309686,3.708657,3.345349,3.971866
/usr/PycharmProjects/DeepWalk_plus/mairesse/PersonalityRecognizer/examples/343,-0.864931,?,2.51444,-0.316986,1.716111,?,?,?,-0.027688,3.357604,-0.786811,-0.178637,-1.192309,?,-1.229423,-0.569347,0.824649,2.391677,-1.920947,-0.818767,0,0,0.685926,0.221829,-0.652017,0.006917,-0.928091,-1.070998,3.787597,-1.010697,-0.87864,0.590456,-0.377886,-0.350149,-1.262204,-0.648828,-1.01486,0.989144,3.315531,-0.573436,-0.614986,-1.309532,1.442166,-0.991402,-1.074199,-0.633418,-0.416559,-1.553713,-0.978037,-1.304282,0.178534,-0.695358,-1.633737,-0.45929,-1.757316,-1.185389,-0.081048,0.178936,-2.607945,-1.169603,0.276921,-0.098104,-0.743159,1.202421,-1.445368,-1.485694,-0.994932,-0.298954,-0.501839,-0.328204,-0.927903,-0.069738,0.14711,-1.699852,-0.154847,-0.480157,0.731631,-0.152442,-1.057878,-0.139696,0.949934,-0.108486,3.300983,-0.920748,3.562917,2.971967,3.895128,3.483041,3.869898
/usr/PycharmProjects/DeepWalk_plus/mairesse/PersonalityRecognizer/examples/313,0.10783,?,0.020439,-1.078838,0.413976,?,?,?,0.484855,0.540648,-0.679989,-0.00875,-0.421879,?,-1.150223,-1.39056,0.824649,1.885624,-0.897475,1.282514,0,0,1.850275,1.676694,-0.652017,1.549389,1.84835,-1.070998,-1.359572,-1.010697,-0.963966,-0.092915,-0.056635,0.655607,-1.518383,-0.648828,-1.01486,2.721008,2.293422,2.577701,-0.614986,0.217685,1.679377,0.185225,-0.585267,-0.633418,-2.199928,-1.553713,1.179802,1.305906,-0.255252,-0.695358,0.421119,0.656918,0.285902,-1.185389,-1.654584,0.567543,0.034889,-0.157616,-0.472337,-1.670616,-0.743159,0.349436,-3.243716,-1.485694,1.394032,2.016017,1.858314,1.94787,-0.927903,-0.069738,0.417889,1.824473,-0.154847,1.476019,1.430971,3.858337,0.280134,-0.139696,-1.063799,-0.108486,-0.61392,1.65749,4.060644,3.141741,2.407602,0.541936,3.301596
/usr/PycharmProjects/DeepWalk_plus/mairesse/PersonalityRecognizer/examples/136,1.095518,?,-1.235201,0.236165,-1.308939,?,?,?,-1.05309,0.203201,0.498127,0.21701,0.138879,?,-0.383838,0.310445,-0.995204,0.211107,0.657136,0.902837,0,0,-0.053823,-0.437757,-0.426952,-0.613592,0.928262,-0.441879,-0.020471,-0.679016,0.953042,1.06162,-0.395588,-0.553359,-0.02909,0.789023,-0.0881,-0.95651,-0.352038,-0.573436,-0.614986,1.022463,-1.169465,0.16744,1.054226,1.572382,2.671714,0.153888,1.674068,1.520046,1.051708,0.110086,0.750012,2.137016,0.298007,-0.918048,-0.670537,1.132138,-0.348013,1.841676,-0.662966,-0.136458,-0.048404,-0.134338,-0.436538,-1.21485,-0.348694,-0.298954,-0.501839,-0.328204,-0.773853,-0.069738,-0.255755,-0.439162,-0.154847,-0.480157,-0.848358,-0.152442,1.475742,-0.139696,-0.784617,-0.108486,0.913847,-0.093023,3.165469,3.362996,4.570124,4.445485,4.024122
/usr/PycharmProjects/DeepWalk_plus/mairesse/PersonalityRecognizer/examples/148,0.052599,?,0.572014,-1.700797,0.638805,?,?,?,0.727698,3.885783,-0.299406,0.012002,-0.910495,?,-0.989491,-0.534876,0.703326,1.289423,1.085593,-0.041038,0,0,1.471857,0.71439,0.410855,0.901248,2.809043,-1.070998,-0.569082,-0.227513,-1.053823,0.191219,-0.434885,-0.17963,0.359685,0.199956,-1.01486,-0.670182,-0.352038,-0.573436,1.188068,1.32175,-0.118456,1.72375,1.383737,-0.633418,0.265043,0.865538,0.514128,0.362958,0.773437,-0.695358,1.293766,1.674602,1.45786,-0.554128,-1.198211,0.618353,0.72057,-1.169603,-0.347115,-0.946108,-0.743159,-1.736075,-0.758041,-0.206629,-0.231965,-0.298954,1.75946,-0.328204,0.890861,-0.069738,0.141345,1.256277,-0.154847,-0.480157,0.607548,-0.152442,-0.630555,-0.139696,-0.844059,-0.108486,1.189805,0.339251,3.167937,3.094493,4.214581,3.863591,3.040882
/usr/PycharmProjects/DeepWalk_plus/mairesse/PersonalityRecognizer/examples/222,1.039126,?,-0.019495,0.099824,-0.45448,?,?,?,-0.501372,-0.064557,-2.014292,-1.201444,-0.502595,?,-0.770524,-0.912104,-0.995204,0.196554,-0.856017,-0.349304,0,0,-0.331126,0.731015,-0.652017,0.546765,-0.555177,-0.822109,1.289263,0.039045,0.564116,-1.510771,0.016841,0.651773,0.940724,-0.079994,1.918253,-0.168285,-0.352038,-0.573436,-0.614986,0.023786,3.462867,-0.441612,-0.814516,0.530109,0.002689,0.60805,-1.415793,-0.745611,-0.897381,-0.695358,-1.489682,-0.826064,-1.327078,-1.185389,-0.660136,-0.753979,-0.411083,3.162412,-1.581456,-1.185068,-0.743159,-1.297553,-0.744958,0.228703,1.050357,-0.298954,0.003317,-0.328204,1.753657,-0.069738,1.263731,0.667101,-0.154847,1.194604,-0.848358,-0.152442,0.37403,-0.139696,2.660361,-0.108486,0.594892,1.770375,4.379262,3.001402,2.990204,3.578193,4.265149
/usr/PycharmProjects/DeepWalk_plus/mairesse/PersonalityRecognizer/examples/297,0.818297,?,-0.833413,0.335297,-0.449132,?,?,?,-0.065806,-1.644092,-0.313524,-0.202199,-0.036232,?,0.068073,-0.194224,-0.145939,-0.320406,0.182635,-0.066876,0,0,-0.149175,0.361783,-0.179904,0.320584,-0.397619,-0.411154,0.513093,1.308501,-1.283272,-0.192973,-0.509541,0.581068,1.07934,0.105208,0.605173,-0.431473,-0.352038,0.022593,-0.614986,0.336261,0.522377,-0.623088,0.986056,-0.633418,-0.253429,0.834281,-0.248692,-0.563717,-0.316176,0.994201,-0.146087,-0.240728,-0.40311,-0.437663,-0.174191,-0.344532,0.023509,0.361714,-0.4553,-0.38335,-0.743159,0.321506,0.068591,1.16564,-0.543066,-0.298954,0.390994,-0.112947,-0.066176,-0.069738,-0.001419,-0.935744,-0.154847,-0.480157,-0.201665,-0.152442,0.080988,0.840964,-0.018334,-0.108486,-0.079793,-0.513357,3.788729,3.124801,3.351957,3.075328,3.603921
/usr/PycharmProjects/DeepWalk_plus/mairesse/PersonalityRecognizer/examples/190,-1.247069,?,1.2531,-1.220282,1.189902,?,?,?,0.72421,-0.413008,-1.961069,-1.29129,-1.738031,?,-0.58184,-1.551894,-0.164402,0.678566,-1.863524,-1.588278,0,0,1.111805,1.310376,-0.374683,1.258107,-0.624593,0.479454,0.703046,-0.193275,-0.427632,-2.415266,1.339418,0.655607,-0.634314,-0.648828,0.698126,1.684246,-0.352038,1.527322,0.325952,-2.287487,-0.755985,-0.787012,-1.647639,-0.633418,-0.699169,0.971297,0.078991,0.435843,-0.255252,0.297142,-0.452443,-0.957129,-0.442047,-0.197103,-0.658388,-0.510754,-0.608991,-1.169603,-0.256864,0.597926,-0.743159,-0.651399,-1.946547,-1.151949,-0.198611,-0.298954,0.284879,1.189178,-0.738076,-0.069738,2.535979,0.241315,-0.154847,0.171902,0.291306,-0.152442,0.949141,-0.139696,1.423337,-0.108486,-0.61392,1.843996,3.582097,2.763827,2.374676,1.561385,3.171433
/usr/PycharmProjects/DeepWalk_plus/mairesse/PersonalityRecognizer/examples/135,0.812805,?,-0.324054,0.439588,-0.800687,?,?,?,-0.876309,-1.237555,0.23822,0.116496,0.394245,?,-0.365203,1.002994,-0.995204,0.053636,0.418276,0.762659,0,0,-0.214907,1.133801,-0.652017,0.973805,-1.087933,-1.070998,-0.701691,-1.010697,0.739684,1.159732,-0.407929,-0.444207,-0.419075,-0.648828,-0.104253,-0.133476,0.351112,-0.573436,1.635885,0.469069,0.49012,1.098682,-0.061024,-0.633418,0.877258,-0.547009,0.291239,0.083269,-0.482735,2.470264,-1.469885,-0.498987,-1.778204,0.390701,-0.166802,1.696181,-0.415406,-0.093677,-0.349813,0.138287,-0.743159,1.134405,0.204098,-0.953447,-0.042469,-0.298954,-0.18818,-0.328204,-0.776538,-0.069738,-0.728545,-1.551378,-0.154847,-0.480157,-0.848358,-0.152442,-0.88006,-0.139696,-0.698044,-0.108486,0.13665,-1.912339,3.282408,3.277661,4.513888,3.882199,3.901449
/usr/PycharmProjects/DeepWalk_plus/mairesse/PersonalityRecognizer/examples/28,1.66048,?,-0.277576,0.212822,-0.224547,?,?,?,-0.239041,0.143257,0.221864,0.375837,1.144058,?,1.40051,-0.546852,-0.199018,-0.972746,-0.090917,0.633537,0,0,0.062884,0.227149,-0.568611,0.041758,0.518203,-0.021863,-0.367075,0.095543,0.654291,-0.00855,0.260832,-0.650752,-0.320314,0.017227,0.187186,-0.54326,-0.352038,-0.362843,-0.332009,-0.304322,-0.510134,-0.46726,0.13753,0.184015,-0.265625,0.597836,-0.136286,-0.519296,0.535372,-0.396874,-0.464358,-0.239438,0.146234,-1.086317,-0.504907,-0.492274,0.471373,0.250672,0.050853,-0.078722,0.2867,-0.844658,0.397311,1.123936,-0.515962,-0.298954,-0.265242,-0.100035,-0.299929,-0.069738,0.4267,-0.045071,-0.154847,-0.284057,-0.162874,-0.152442,-0.454288,-0.139696,-0.311221,-0.108486,-0.330837,-0.249105,4.431888,3.135578,3.443929,3.731538,3.656146
/usr/PycharmProjects/DeepWalk_plus/mairesse/PersonalityRecognizer/examples/347,0.779913,?,-1.141998,-0.455221,-1.239811,?,?,?,-1.197396,-0.190488,1.097277,1.376158,0.927075,?,-0.793819,0.413449,-0.199018,0.900553,0.922482,1.105661,0,0,-1.01868,0.11518,-0.652017,-0.106153,-1.394353,0.218696,-0.810541,-0.46674,-0.016117,2.176543,0.986597,-0.198665,0.171796,-0.648828,-1.01486,-0.476932,0.821584,-0.573436,-0.614986,-0.230835,1.326407,-0.384859,-0.057944,0.572419,-1.343911,-0.99362,-1.02382,-1.304282,0.116273,-0.695358,-0.979756,-0.49765,-1.293084,-0.30851,0.719984,0.307071,-1.472492,-1.169603,0.74293,0.845403,-0.743159,2.562193,-0.654094,-0.597325,0.594815,-0.298954,-0.501839,-0.328204,0.587954,-0.069738,-0.689776,-0.791192,-0.154847,0.387674,-0.342761,-0.152442,-1.057878,-0.139696,-1.067191,-0.108486,0.638849,-1.487007,3.343941,2.999368,4.562246,4.803818,4.962234
/usr/PycharmProjects/DeepWalk_plus/mairesse/PersonalityRecognizer/examples/110,-0.138985,?,-0.978992,-1.549309,-1.002246,?,?,?,-0.957662,-0.682541,1.235836,0.611114,0.989612,?,3.05441,0.588426,-0.518981,-1.446035,-1.131515,0.283227,0,0,-1.601458,-1.139839,-0.546667,-1.399863,-0.267319,-0.776517,-0.732759,-0.079167,2.018018,0.892782,0.420972,0.352244,0.924964,-0.22818,0.394998,-0.576106,-0.184552,-0.107934,-0.257557,-1.186126,-0.923169,-0.617362,-0.917706,0.227,-0.082466,0.124823,-0.972691,-0.725896,-0.880421,0.812707,-0.799057,-0.805165,-0.97148,-0.497128,-0.575932,-0.338726,0.016645,-0.400766,1.026133,-0.09076,-0.09275,0.433056,-0.28722,0.352589,1.349402,-0.298954,-0.202992,-0.328204,-0.927903,-0.069738,-0.566619,-0.748056,-0.154847,-0.35631,-0.559746,-0.152442,-0.591969,-0.139696,-0.891978,-0.108486,-0.61392,-1.312723,5.674416,4.093285,4.684089,4.878488,4.817355
/usr/PycharmProjects/DeepWalk_plus/mairesse/PersonalityRecognizer/examples/225,0.578039,?,-0.171199,0.945397,-0.274232,?,?,?,0.556684,0.276559,-0.150713,-0.544782,-0.521389,?,0.890364,0.074128,-0.398065,-1.053558,0.674236,-0.613975,0,0,1.156017,0.141682,2.09409,0.883351,0.320973,-0.43132,-0.149283,-0.411145,-0.290055,0.392816,-0.655693,0.316199,-0.07402,-0.486385,0.450962,0.544119,0.294748,0.838997,-0.614986,0.238062,0.972404,-0.041273,-0.035984,-0.301149,0.945092,-0.627707,0.097743,-0.985201,0.955238,0.396591,1.056596,0.780294,0.941638,0.626798,-1.117557,-0.274288,0.791287,-0.798473,0.986315,-0.145374,-0.429196,-0.2282,-0.310138,-0.139343,1.34137,-0.298954,-0.501839,-0.328204,-0.788671,-0.069738,-0.243484,-0.365139,-0.154847,0.715502,-0.430405,0.01099,-0.567184,-0.139696,-0.24981,-0.108486,-0.268718,-0.643658,4.610964,2.81527,3.683775,3.890397,3.647196
/usr/PycharmProjects/DeepWalk_plus/mairesse/PersonalityRecognizer/examples/63,-0.529565,?,-1.157654,1.624051,-1.163835,?,?,?,-0.827067,0.892768,-0.155362,-0.334728,-0.588472,?,-1.059375,-0.129707,-0.995204,1.364006,-0.081894,0.945823,0,0,-0.036607,-0.570701,0.608906,-0.39189,1.0097,-0.189841,-0.421786,-0.081578,-1.077229,0.50836,0.483143,0.275547,1.335622,1.365056,0.283179,-1.16685,-0.352038,-0.573436,-0.614986,-0.746124,-1.451803,-1.449763,0.840028,-0.633418,-0.250406,0.359649,-1.497013,-1.304282,-1.377992,1.560885,0.255088,-0.894114,0.771954,-0.436502,-1.3978,-1.392911,3.689407,-0.402755,1.017237,-1.670616,1.203017,1.654874,0.196603,-0.726994,-0.994932,-0.298954,0.392381,-0.328204,-0.927903,-0.069738,0.15395,-0.528139,-0.154847,-0.480157,-0.848358,-0.152442,-1.057878,-0.139696,-0.808906,-0.108486,1.525903,-1.037585,4.471548,3.337922,2.762223,3.510819,2.740042
/usr/PycharmProjects/DeepWalk_plus/mairesse/PersonalityRecognizer/examples/77,-0.17721,?,0.743437,0.802724,0.490183,?,?,?,1.167133,0.288368,-1.070086,-0.72405,-0.290524,?,2.923961,-0.572408,1.142208,-1.732625,0.489819,-0.88202,0,0,1.391592,1.299755,0.216005,1.453644,0.514732,-0.691879,-0.391211,0.668273,-0.241592,-0.500171,-0.728173,0.690647,0.066775,0.217648,-0.34468,0.911938,-0.352038,0.590907,-0.614986,0.995298,-0.022606,1.325952,0.314996,0.252753,0.52612,-0.318874,-0.238426,-0.283086,-0.426273,1.051994,-0.075004,-0.651499,0.016471,0.683427,-0.463782,-0.447359,1.276879,0.150145,-0.514833,-0.561201,-0.073283,-0.390893,-0.071856,-0.898117,0.329149,-0.223479,0.960169,0.636482,-0.519435,-0.069738,-0.022979,0.641674,-0.154847,-0.480157,1.009459,0.109084,0.33806,-0.139696,0.841433,-0.108486,-0.429787,0.826435,5.707776,3.212723,3.65932,2.95679,3.297809
/usr/PycharmProjects/DeepWalk_plus/mairesse/PersonalityRecognizer/examples/403,-2.556689,?,2.383008,-0.376911,2.958293,?,?,?,1.566609,1.649486,-1.252802,-0.02962,-0.559768,?,-1.054716,-1.076902,-0.995204,1.354336,-1.492423,-0.243533,0,0,-0.927481,0.434472,-0.652017,0.232364,-1.243588,-1.070998,-1.359572,-0.092978,2.51069,-1.199725,0.071836,1.057817,1.78874,1.340346,0.267252,-0.584864,-0.352038,-0.573436,-0.614986,-0.452229,-1.451803,0.180751,-0.9861,-0.633418,-0.755727,-0.60877,-0.88675,0.649355,-1.377992,-0.695358,-1.546807,-1.418286,-1.989494,2.513104,0.829793,0.332227,-1.323184,-0.412165,2.426633,0.027311,3.101435,-1.406631,0.15439,-0.736303,-0.994932,0.567385,-0.501839,-0.328204,1.203286,-0.069738,1.005074,0.334071,-0.154847,5.376368,-0.848358,1.848847,-0.056421,-0.139696,1.608347,-0.108486,5.726782,1.750171,4.504064,3.149446,4.227693,3.335817,4.058606
/usr/PycharmProjects/DeepWalk_plus/mairesse/PersonalityRecognizer/examples/199,-0.515097,?,-0.369975,-0.42948,-0.64318,?,?,?,0.711235,-0.933852,-0.057932,-0.214138,0.799428,?,-0.740242,-0.487357,1.22027,0.386584,-1.319405,-0.477022,0,0,0.368999,0.367538,-0.652017,0.1614,0.411056,-1.070998,2.187023,-0.006749,0.843012,-1.340635,-1.103675,0.061604,-0.28128,-0.648828,-1.01486,0.424823,-0.352038,1.576669,-0.614986,0.582631,-1.451803,0.684393,1.409355,1.592121,2.276448,0.513745,-0.770627,-0.235682,-0.918347,0.523619,-0.470617,0.280875,-0.473803,-0.376189,-0.521328,-0.797129,0.055631,-1.169603,-1.61767,-1.20625,0.308299,-0.990609,2.066843,-1.485694,-0.994932,-0.298954,-0.501839,-0.328204,0.237815,-0.069738,-0.067211,1.006862,-0.154847,-0.480157,1.017938,-0.152442,1.407118,-0.139696,0.889187,-0.108486,-0.61392,1.451895,3.446331,3.042278,3.840052,4.4382,3.862608
/usr/PycharmProjects/DeepWalk_plus/mairesse/PersonalityRecognizer/examples/205,-0.339988,?,0.632085,1.010736,0.895271,?,?,?,1.277925,-0.675264,-0.34283,0.431631,-0.480687,?,-0.50031,-0.734842,-0.245853,0.540677,-1.262732,-0.579689,0,0,0.403491,0.313964,-0.398889,0.193219,0.793803,0.697909,-0.230019,-0.264621,-1.151215,0.192387,1.285456,1.20058,0.239283,-0.244544,0.027456,1.435397,-0.352038,-0.25387,0.243825,-0.264093,-0.181632,0.216137,0.245291,-0.633418,-0.830158,-0.401402,-1.871447,-1.304282,-1.03641,-0.695358,0.545291,-0.366021,0.83867,0.618664,-0.182649,-0.618315,0.486729,-0.861716,0.145065,0.399923,-0.743159,-1.674698,-0.086516,1.255844,0.458702,-0.298954,0.216213,-0.328204,-0.581385,-0.069738,0.710051,-0.231066,-0.154847,1.900426,-0.154896,-0.152442,-1.057878,-0.139696,1.327201,-0.108486,-0.61392,0.123347,3.989541,3.161514,4.083095,3.326127,3.534487
/usr/PycharmProjects/DeepWalk_plus/mairesse/PersonalityRecognizer/examples/385,-0.43526,?,0.406084,1.517706,0.242682,?,?,?,0.954912,0.188529,-0.822894,-0.492285,0.249361,?,-0.940573,-0.989078,-0.358255,1.418258,-0.089863,-0.79889,0,0,-0.61071,1.03391,-0.652017,0.867898,-1.329149,-1.070998,-0.647385,0.400513,0.285794,-0.483817,0.101409,0.836001,0.489538,0.880584,1.942465,0.623032,1.170349,-0.573436,1.009464,0.563849,0.350102,-0.323824,0.113794,0.930758,0.020871,-0.100641,-0.222174,-0.553238,-0.085782,1.01811,-1.517199,0.174009,-1.843003,-0.616659,2.720217,-0.147447,-0.435265,1.159877,-1.295606,0.287606,-0.743159,-0.198191,-0.631021,-1.485694,-0.307542,0.367146,-0.501839,-0.328204,-0.600182,-0.069738,1.185946,-0.774296,-0.154847,0.645567,-0.192513,-0.152442,-1.057878,-0.139696,1.364679,-0.108486,1.011134,-0.031624,2.932403,2.384649,2.857917,3.563706,4.008387
/usr/PycharmProjects/DeepWalk_plus/mairesse/PersonalityRecognizer/examples/180,-0.404447,?,-0.413777,0.544129,-0.628308,?,?,?,-0.74917,-0.322761,-0.226615,-0.188589,-0.213758,?,1.966563,0.844166,-0.827586,-1.741881,-0.659271,-0.123156,0,0,0.226274,0.310529,-0.652017,0.100958,-0.621883,-0.633739,-0.739091,0.321253,0.655322,-0.325988,0.121218,-0.157162,0.58885,0.461567,-0.15602,-0.90695,-0.352038,-0.485665,0.092651,-0.731898,1.077447,-0.418095,-0.31458,-0.633418,-0.695058,-0.709737,-0.604868,0.767778,-1.096538,-0.695358,-1.563063,-0.724656,-1.136589,-0.855058,-0.362941,-0.39153,0.078814,-0.662223,-0.413008,-0.912364,1.188354,1.698508,-0.262892,-1.318364,-0.396055,-0.298954,0.582862,-0.328204,-0.023753,-0.069738,-0.667451,-0.544408,-0.154847,0.500611,-0.753126,-0.152442,-0.442942,-0.139696,0.110351,-0.108486,-0.61392,-0.827771,5.033075,3.60463,4.261961,4.027193,3.4007
/usr/PycharmProjects/DeepWalk_plus/mairesse/PersonalityRecognizer/examples/248,0.65531,?,0.430884,0.786072,0.099373,?,?,?,0.882354,0.718709,-0.797221,-1.053938,-0.320572,?,-0.299978,-0.196311,-0.620529,-0.032147,0.090853,-0.421444,0,0,0.477017,0.9969,-0.443589,0.90163,-0.003057,-0.634038,0.500596,0.832279,0.518387,-0.54318,0.076664,-0.158849,0.476218,-0.648828,1.989021,-0.777266,0.310685,-0.310302,-0.614986,1.333347,0.117001,1.285728,-0.581995,0.72841,0.055833,-0.60489,1.186583,1.965153,0.309577,-0.695358,-0.885457,-0.378553,-0.711851,-0.93781,-0.1562,0.456519,-0.440286,-0.916086,-0.630292,0.034284,-0.743159,-0.26915,-1.131488,-0.482402,1.099704,-0.298954,-0.501839,-0.328204,0.926713,-0.069738,0.12676,1.000873,-0.154847,0.009891,-0.562857,-0.152442,-0.387498,-0.139696,0.575566,-0.108486,2.923159,0.688384,3.179318,2.850041,3.607381,3.531659,3.905498
/usr/PycharmProjects/DeepWalk_plus/mairesse/PersonalityRecognizer/examples/147,0.428766,?,-2.096902,-0.587753,-2.268508,?,?,?,-1.378742,-0.60374,-0.099525,-0.796538,-1.361624,?,-1.122269,-1.343923,0.703326,0.996717,0.247145,1.104823,0,0,-1.03885,0.056967,-0.652017,-0.167872,-1.613771,-0.012294,4.274145,-1.010697,-0.667781,0.84843,-0.627037,-1.130179,-1.577761,-0.648828,0.544724,0.249026,2.056515,0.382879,-0.614986,-1.346123,0.448714,0.653204,-2.178825,-0.633418,2.484743,1.894622,-2.122629,-1.304282,-1.377992,-0.695358,-1.530705,-0.158709,-1.599158,-1.185389,1.475254,0.781363,-1.400867,-0.248241,-0.646002,0.394773,1.595157,-0.009072,-2.062711,2.160598,-0.994932,-0.298954,-0.501839,0.707919,-0.40942,-0.069738,1.544112,-1.822697,-0.154847,-0.480157,1.226852,-0.152442,1.378503,-0.139696,0.46746,-0.108486,1.957061,0.367256,3.443562,3.280387,3.805363,4.784649,3.736274
/usr/PycharmProjects/DeepWalk_plus/mairesse/PersonalityRecognizer/examples/317,-0.307403,?,-0.239155,0.723864,-0.217714,?,?,?,-0.15643,0.279703,-0.316942,0.114108,-0.642858,?,0.023813,-0.822623,1.320973,-0.295055,-0.165281,-0.41374,0,0,-1.295005,-0.998714,-0.165575,-1.116821,-0.746265,0.74199,0.811119,0.662015,0.235503,-1.205863,-0.695563,0.678298,-0.630784,-0.648828,-0.681019,1.560861,0.163531,0.859509,-0.064853,0.288306,0.785707,-0.297011,0.150418,-0.103697,0.181696,-0.815571,-0.030914,-0.54124,0.15367,1.045481,0.749333,-0.070177,-0.204824,3.629742,-0.793655,-0.302083,1.883832,-0.380705,-0.899841,-0.34428,-0.242624,-0.240513,0.67473,0.270467,-0.762142,-0.298954,1.338025,1.224326,-0.151006,-0.069738,0.171737,0.043041,2.75293,-0.480157,1.372713,0.368661,0.376317,-0.139696,-0.020871,-0.108486,-0.063582,0.416895,3.576882,3.658585,4.053937,2.564332,3.49595
/usr/PycharmProjects/DeepWalk_plus/mairesse/PersonalityRecognizer/examples/203,0.007817,?,0.754362,0.445953,0.942737,?,?,?,1.432168,-0.530946,0.447364,0.51563,-0.001644,?,-0.258048,-1.325928,0.142204,0.510692,0.349635,-0.156059,0,0,1.215812,0.476005,-0.049021,0.487507,0.65644,0.333619,-0.163662,1.062803,-0.777045,-0.5068,0.793437,0.413271,-0.259242,-0.006778,-1.01486,0.899489,0.287063,0.187828,-0.614986,1.151762,-0.443212,1.168531,0.708513,-0.633418,0.752342,-0.638709,1.666992,-0.673702,2.419316,0.743276,1.328239,2.258182,0.551855,0.724644,0.374301,0.713045,0.078494,-0.436163,-0.693784,-0.84855,0.49777,-0.873367,0.203415,-0.518163,-0.417796,-0.019324,-0.216751,-0.053272,-0.790325,-0.069738,1.640771,-1.08117,-0.154847,-0.480157,0.528266,-0.152442,0.315903,-0.139696,-0.450634,-0.108486,0.068281,-0.060954,3.034627,2.589443,4.393508,2.961753,3.414946
/usr/PycharmProjects/DeepWalk_plus/mairesse/PersonalityRecognizer/examples/96,0.064541,?,0.691348,-0.939315,0.54344,?,?,?,0.2698,-0.500619,0.390727,-0.016947,0.581969,?,0.568901,0.822999,0.137149,-0.549933,0.298595,0.67576,0,0,0.741282,0.400757,-0.41596,0.279263,-0.350844,0.166208,-0.306198,-0.836757,0.086251,0.240514,-0.212473,0.012709,-0.018036,0.482226,-0.771855,-0.063784,0.023248,-0.126415,-0.21454,-0.123649,1.065277,0.273404,-0.370322,-0.633418,0.446094,0.953681,1.03964,1.102554,0.533278,-0.695358,-0.270011,0.64244,-0.299843,-0.904992,-0.174191,0.748095,-0.652415,-0.308237,-1.036075,-0.866075,-0.378816,0.037548,-0.667477,-0.207372,-0.486583,0.357852,-0.167026,-0.166761,0.445475,-0.069738,-0.8465,0.007523,-0.154847,-0.202653,-0.201665,-0.152442,-0.013917,0.228051,0.113976,-0.108486,-0.213325,-0.308309,4.089567,3.200316,3.646897,3.648111,3.997525
